,Filename,plant_height,first_branch_height,branch_count,plant_length,first_pod_height,average_internode_length
0,IMG_0776.jpg,98.62874612185593,10.28961992563936,4,98.55141724065878,25.29453856579815,13.314112779382786
1,IMG_1066.jpg,116.4587693685788,9.301269982854993,5,116.01618373432949,15.845817207599957,5.059101205461362
2,IMG_0850.jpg,90.57603205508538,6.861124328415798,8,85.62966043510457,7.644391085103301,4.079358546656319
3,IMG_1008.jpg,106.42728114182074,18.684690516621284,5,100.70397313328036,15.333792327668263,6.690553086254981
4,IMG_1056.jpg,97.04551331783752,12.4870204259782,4,89.86433805554432,11.618995017289231,2.9933149538111694
5,IMG_0806.jpg,108.03348147340499,12.986951434586956,8,99.15124350174001,10.948578136759572,5.317083541386584
6,IMG_0882.jpg,117.49563734610511,18.570550031255348,5,111.36423460650275,14.617501461299211,5.055319654423505
7,IMG_1006.jpg,105.23982313995315,10.03351345931175,6,113.63017267571001,8.523164377724015,8.973245615562167
8,IMG_0890.jpg,97.05093781107263,9.020048869989132,4,94.4984652193086,8.539729989328741,4.862683772608618
9,IMG_0802.jpg,89.01987520219448,8.39431807409236,17,96.57392296079175,7.636796185743938,14.64192742544869
10,IMG_0580.jpg,48.295476333001254,6.62943552755438,4,47.03845439223704,6.472508108849994,2.467615218767648
11,IMG_0872.jpg,91.39011801166521,9.592756698589206,14,89.9942642588621,6.884425473298223,7.65261500387735
12,IMG_0845.jpg,94.26037674934663,11.516469064299274,6,89.0317033762392,11.131101502929717,8.932942724809573
13,IMG_0781.jpg,81.94780646032532,6.250459746721249,20,80.38768516899056,3.8460254871625614,14.992937432556818
14,IMG_0794.jpg,90.99586456289505,20.480844669462176,7,80.61474460539364,11.10844241935704,7.823716904683451
15,IMG_0790.jpg,91.41553881703105,15.319752557472915,15,81.05577286149689,14.036298580912248,8.396882785656256
16,IMG_0828.jpg,112.18694615491458,7.031773957656707,7,110.68515026269117,6.420280437070554,12.464844858580223
17,IMG_1058.jpg,131.52208224027305,10.544335373133556,10,120.7018035368584,8.333108640771462,12.52519581134204
18,IMG_1000.jpg,117.95013992841751,7.133374935643105,8,109.2769989601842,8.233186968943853,6.184027604112347
19,IMG_0870.jpg,97.2289202026757,12.7579726065884,7,89.97530032031159,11.256773236429714,4.0048373503988115
20,IMG_0814.jpg,90.10243362432104,9.159788430093341,8,84.29106335460742,7.6680531696216585,10.131680960832519
21,IMG_0888.jpg,77.53139761481141,11.70687048002753,5,68.39195410652094,9.690305584228986,7.249085084408302
22,IMG_0886.jpg,108.90596489749284,9.998423591364775,8,103.55706609728817,6.292682911281155,4.959933451158622
23,IMG_1050.jpg,103.77463551125147,12.92226523014806,9,99.42732950189331,11.664107875996033,10.07104574278526
24,IMG_0776.jpg,96.14046745973222,9.030417808832386,7,90.90775470984184,7.628704527460139,6.143602236025517
25,IMG_0767.jpg,105.78900976708684,7.776371627791687,19,98.326529939323,7.934162096606014,5.589851613617911
26,IMG_0861.jpg,94.16085270617437,13.331484590404939,11,89.55102253603198,11.755637646237897,7.438518616869893
27,IMG_1054.jpg,105.14639734658655,42.13138337710524,2,98.117526885027,38.585048005593265,3.315694176040742
28,IMG_0863.jpg,90.47230354175588,13.867399731083514,7,83.8485253551059,14.990815307380323,6.642851222529513
29,IMG_0898.jpg,96.15417270299794,14.501992985403035,6,93.42173987618685,10.582929694909101,4.526945516419819
30,IMG_0788.jpg,93.18105158260327,14.42305364565153,7,94.11385744729924,12.351076613085194,7.689290218884071
31,IMG_0848.jpg,111.76153660336198,25.377717545299586,9,115.2862425875405,23.82796240669575,7.077817813314153
32,IMG_1018.jpg,106.7239015990484,14.882107759599199,15,107.79317573915995,15.037545997546896,6.247640762306312
33,IMG_0859.jpg,99.77353651389254,18.55985673100471,7,97.43752585419013,12.943752373371321,9.622828342380597
34,IMG_1012.jpg,109.23967141432948,7.667949956407039,13,105.72699351442775,9.04646200777345,10.766583090018838
35,IMG_0830.jpg,100.56656960193321,10.377317651975932,14,98.41432811736104,7.509704975394758,4.479337572394117
36,IMG_0765.jpg,103.18487297593288,8.270076326656163,7,110.60790055112852,7.009367272061146,9.564249464116587
37,IMG_0582.jpg,63.91291521688614,7.2448810759952424,5,61.05646014500109,8.007919651811383,3.4269922822083183
38,IMG_1016.jpg,109.5856345478975,10.422224079995589,12,112.30383232645907,9.377977934738231,7.706537214598144
39,IMG_0586.jpg,67.54440055436835,7.889325626609087,6,62.69179805100522,6.364825578880689,3.8308971805775727
40,IMG_0822.jpg,101.25627058194895,11.220228958091589,15,98.86079620267307,9.190331011029116,8.090191056824205
41,IMG_0896.jpg,102.86342825441487,8.714317490091139,5,101.05991667137062,7.790830539015824,6.995959619745861
42,IMG_1100.jpg,98.30620076587677,10.556733028198167,7,93.60868121364864,9.964270097326105,4.610151120889788
43,IMG_0876.jpg,98.04048248511016,8.349567057514278,10,95.94762299075234,6.845499629272126,11.432246955881288
44,IMG_0761.jpg,94.69234208721302,9.795988725128407,11,93.72611227429397,8.4679562348585,5.8803691316161775
45,IMG_1014.jpg,97.56472200488852,24.520917962794858,7,107.92669123844509,20.760416215150148,6.767577376058131
46,IMG_0810.jpg,98.04989516625933,8.706942672173728,9,93.52107136236197,10.44183023608936,6.3415587343624615
47,IMG_1066.jpg,120.57313982935608,11.747956707023569,8,115.11935005024834,10.711673973006654,7.391147650598103
48,IMG_0853.jpg,103.83655869968753,11.308913061436364,14,101.32556010640624,8.693604415828084,11.689765806719391
49,IMG_0880.jpg,93.76732355262115,11.382170504058282,11,88.80202427709068,8.652009144939031,9.457019650996534
50,IMG_1060.jpg,97.02797567750783,25.372866834871417,2,96.03042676983075,23.237620907037222,3.1982466791946362
51,IMG_0784.jpg,86.21791786127993,6.933812724644592,8,83.48147816984302,8.5249999680099,4.680747105234336
52,IMG_0855.jpg,101.91380669781495,9.704118652431736,15,98.39434532389758,7.911984862741737,11.773896453256754
53,IMG_0798.jpg,97.06979821212684,9.122758220569073,12,93.9301045978225,7.735804857452855,6.270316919042405
54,IMG_1020.jpg,112.23567654866488,8.313427263653178,15,110.71083000011781,7.243101856573025,6.366390702492629
55,IMG_0574.jpg,63.26240764891966,5.639755209619062,7,63.240389539913,6.409162215139915,3.233974799438895
56,IMG_0578.jpg,58.536192605694836,6.622727160635589,6,55.23944084291933,7.632929205331415,3.73549103566682
57,IMG_0572.jpg,77.44616835178799,11.236508451936043,8,70.5705541819952,10.311653637227865,3.7896019529346647
58,IMG_1102.jpg,73.1855383111584,9.171934643644692,4,79.00393048916317,6.500903116217383,3.4039409419966935
59,IMG_0779.jpg,91.95726790332355,17.574136672070054,6,86.15669015912545,18.041850016277024,7.156785313764881
60,IMG_0792.jpg,104.56338035746964,7.20354690317478,19,100.02050741850982,4.670676932244579,8.553314961262283
61,IMG_0816.jpg,109.18756998935584,9.331458799626967,10,107.91388860734762,6.352506832311755,9.231204387284667
62,IMG_1062.jpg,134.5529935783183,4.939960019821453,5,132.0531916034581,3.6429135494776466,2.9477643739516943
63,IMG_1004.jpg,116.32407959408931,11.755569947969175,19,195.51833227531498,9.691165808979024,8.116499773271366
64,IMG_0874.jpg,131.11031697766938,36.50437956271576,7,127.4330350648609,24.361509962546705,8.130459620121862
65,IMG_1048.jpg,89.72241498454223,9.691459745161643,7,92.10249227382454,6.663764617258319,7.683301757041195
66,IMG_0868.jpg,95.77441363474495,7.9307456380438985,9,92.30063445322948,6.696120440337479,8.66888492336546
67,IMG_1098.jpg,108.62529972610835,11.761630969408914,7,103.11632381020053,10.28390870035338,6.705952559669247
68,IMG_1064.jpg,114.5422295106285,6.311944193876771,6,111.32522362399718,7.767490618768131,6.574601405000806
69,IMG_0820.jpg,85.60919064675593,10.103573946017077,8,100.31416204579034,8.860169895377064,6.321682081556968
70,IMG_0947.jpg,94.94915737078269,9.51007713771952,16,96.76545706882348,9.663879131444816,8.408005174663069
71,IMG_0588.jpg,56.24246801356842,6.4897042828263025,5,57.37229673817477,6.289606628108788,3.5382843886271567
72,IMG_0884.jpg,93.00677781694291,8.207190697931093,12,94.45862768577258,7.499482140980205,9.666476376523105
73,IMG_0857.jpg,87.59576690483203,8.600210636811513,6,88.05106149944777,7.77568335499233,5.472772947967986
74,IMG_1022.jpg,85.16159408560945,10.139465433553342,7,84.66497381157286,8.363739835088722,3.4886409577824806
75,IMG_0804.jpg,88.27699422449885,4.990149251189586,5,85.84432859782588,6.819560655797158,5.652320635928714
76,IMG_0769.jpg,87.19255250677398,13.837026361821827,10,86.94973874076565,11.52133528886074,4.474553388156225
77,IMG_0772.jpg,96.13058849118181,10.018090355565183,11,97.94008860474187,9.751395157681017,5.883658664808641
78,IMG_0825.jpg,119.88321449666375,10.147571984440011,6,116.31678856942595,7.755350075938815,6.233322148257417
79,IMG_0763.jpg,101.77412372676281,9.688128997238314,6,97.93987010880302,7.202563789204418,5.735887673892081
80,IMG_0903.jpg,109.43082399371802,8.935111777958042,4,107.49130990117601,6.956878161149773,8.46224162770983
81,IMG_1010.jpg,99.20542465188981,9.419713955543031,17,112.18962855149533,8.110528797953833,6.627727567750917
82,IMG_0907.jpg,103.46635581246663,13.09539313912247,4,101.66015695841453,12.31187691955734,10.688797913488122
83,IMG_0843.jpg,84.17714824814,10.10049124365294,7,83.54886760617607,9.434875655956269,4.14838833542946
84,IMG_0835.jpg,82.01717952000226,9.674116992828923,8,80.89883195643043,8.58228431815123,5.215232169169679
85,IMG_0584.jpg,44.6572428255669,5.888770891115292,7,46.65641432273618,4.704469815373892,4.630027066569452
86,IMG_0796.jpg,72.48312257385243,5.582581876577785,11,76.08147910955314,3.516751520663505,9.906139667811987
87,IMG_0905.jpg,89.53175881458773,8.08249917441033,8,90.59068996873424,5.304468473278966,5.555369534510358
88,IMG_0866.jpg,124.56032229926768,9.280317731162238,6,134.41943939522088,7.753016003921565,5.480646954535142
89,IMG_0998.jpg,112.80262973739691,17.58522329353409,8,136.03016102732224,13.214176000400236,7.463256113181971
90,IMG_0878.jpg,103.12654253505758,5.719193869642061,12,103.01926204809354,4.477537425430388,6.036185642729985
91,IMG_0808.jpg,93.90901768870566,5.498699567180679,7,96.24482676638063,2.918361778475665,11.379972491677327
92,IMG_0576.jpg,102.18368957312107,9.037799283888232,4,104.90327709720458,7.565937109372593,9.260724861486421
93,IMG_1052.jpg,89.47049255423116,21.222809198327102,5,92.40046322986412,16.336149775186392,5.514181583272232
94,IMG_0818.jpg,97.95422132415092,11.301042361227866,6,96.7984540690376,6.423989112395816,4.8682955733030076
95,IMG_0800.jpg,99.59894922344131,7.352612035157339,10,99.67668140830109,9.663258443587097,7.270200883433698
96,IMG_0786.jpg,71.55837065494268,6.7887987705825426,12,72.80057242840364,5.3048811518137935,4.5758996936209355
97,IMG_0900.jpg,91.94995577155296,13.977292720368911,4,93.61809713380737,12.807462753623582,12.020378443444832
98,IMG_0812.jpg,105.67425440204377,14.047969600700524,5,108.38010200476685,12.315605868399972,6.858732024905325
99,IMG_0839.jpg,107.22738521140273,12.436461733549768,11,102.83839057839047,9.85174790053965,6.619188774559375
100,IMG_0774.jpg,106.71073913187125,10.979433333572148,15,110.1761466764555,8.863393609409176,7.963782793852807
101,IMG_1002.jpg,126.89920375696059,6.444038518281807,12,128.18832340269313,4.308074415147238,6.856758461910085
102,IMG_0684.jpg,78.40542760281308,7.182468062033775,8,78.15298057488141,12.120975453647342,3.218523819230888
103,IMG_0670.jpg,81.11051175264365,10.214487529972406,9,79.74748410167273,20.18803665801055,4.216039622347614
104,IMG_0629.jpg,64.72688576110383,6.776315159535195,9,64.1513288914351,13.83381591725821,2.584292285479049
105,IMG_0590.jpg,55.75426885744769,3.514910056088261,10,56.262892518916274,2.0183001883964677,2.763562347534192
106,IMG_0688.jpg,64.44844638707607,7.653332430676014,7,64.09793824825734,19.137588094247747,2.6777853408435397
107,IMG_0608.jpg,66.28438430018065,6.361117716620319,7,63.686492249732154,12.055074362192752,3.493028404989275
108,IMG_0619.jpg,76.91419653979906,7.648194018485981,7,76.52489162731845,9.39325009415483,2.858863995953991
109,IMG_0717.jpg,109.0670317010234,1.7163945579555797,9,107.19960971670676,14.844551481679984,4.205855191602557
110,IMG_0757.jpg,85.9080040529684,6.7253669094940145,9,85.05241721963336,13.924130850650805,3.899075194775593
111,IMG_0666.jpg,104.3694917231511,8.315165754944855,9,104.15865988462578,15.296885503862073,5.336188057712166
112,IMG_0759.jpg,79.80199397339472,12.48028696435767,11,80.48789570943707,18.354050750618093,4.520618760515426
113,IMG_0600.jpg,98.17036958843404,7.015834105974864,8,98.00039940401668,14.195397671650477,4.11223618983807
114,IMG_0919.jpg,92.78011282964722,6.362552928654421,13,93.9636341812601,11.128663520750639,4.6776993870615104
115,IMG_0627.jpg,87.4632741140771,4.714847313090896,10,89.63880364335203,8.262003043508438,3.880719907737295
116,IMG_0655.jpg,75.21686920200048,7.3242511493579405,9,73.38729780981785,23.970550096013486,4.178865425518379
117,IMG_0737.jpg,105.90364441716763,11.400178390013668,10,107.93298240949045,24.75357786846679,5.034367585807904
118,IMG_0892.jpg,97.79748250210581,7.98693345098479,7,102.36241155967588,26.418935049472353,4.2332900128015964
119,IMG_0733.jpg,104.10305397490518,7.597105300245718,10,106.7552177826952,18.017716773142435,3.925087809055293
120,IMG_0676.jpg,71.28851457010492,5.885432711706041,7,72.84549830382413,9.945284990053405,2.7118838650265906
121,IMG_0721.jpg,104.39051207800665,7.961794818477851,10,102.4969216154067,16.608003366452255,4.1730129911258445
122,IMG_0606.jpg,61.26414022266773,9.413258848806437,5,61.341234389355286,14.874787157201869,2.42477874415476
123,IMG_0613.jpg,79.9211606145321,11.669944802961707,9,80.24738162923772,16.84834004993349,4.4239647451079165
124,IMG_0592.jpg,85.20881326472342,10.118526580276763,7,83.61116979663349,8.669389642749675,4.561804605484104
125,IMG_0652.jpg,109.9268363206116,12.639112638002809,9,113.64173505881561,19.171392179053214,6.739638165772998
126,IMG_0751.jpg,92.85685976046146,14.641456862854183,10,92.74064893725712,19.486519433257968,4.822583354381854
127,IMG_0704.jpg,86.00205137060604,10.772028453435333,6,84.60692176045147,18.881131784388455,4.2165055990724465
128,IMG_0837.jpg,116.07611620811124,22.555523689694294,9,125.18220454356386,14.642779184933588,7.7065627887665
129,IMG_0927.jpg,93.41127666479068,11.161396677394924,7,97.21813573567901,22.236380521113936,7.847575705421917
130,IMG_0644.jpg,72.93236108018746,5.374116947884348,9,72.80143622150291,14.60039830444122,3.1162057576842455
131,IMG_0933.jpg,100.06037873474861,10.701334947513015,11,102.8229967746811,12.302758323263548,5.09235632744842
132,IMG_0604.jpg,69.90444553213767,7.937599534092609,7,68.77322733395917,12.577870636499593,3.413070244440071
133,IMG_0731.jpg,113.90228804984778,11.444417743752531,7,115.00729305819921,24.74812163847331,5.835934881455373
134,IMG_0672.jpg,66.80036045947665,10.86924459936173,8,65.78068363562126,14.236018997095318,3.0866053697209597
135,IMG_0735.jpg,97.3617395480372,8.32551558202675,7,97.25935907203778,16.8974278701831,4.500364181074582
136,IMG_0755.jpg,105.21706562582982,8.096558847572606,10,105.55287128446005,22.253720430134358,5.563013351960278
137,IMG_0909.jpg,116.83616492128967,8.542593917953855,8,109.61169183933102,14.138907185328357,5.578490181435502
138,IMG_0625.jpg,89.01114549578216,9.786648235137838,11,96.72636351723712,16.51906843369846,4.341018672510373
139,IMG_0913.jpg,106.62071062750626,8.476865808130878,6,115.00172337883045,30.230080390225094,9.429005345504116
140,IMG_0642.jpg,72.40677620399138,7.337801702146855,8,70.53089888516983,12.506556675872956,2.614792972494901
141,IMG_0931.jpg,90.92465601445579,7.451392182923946,12,95.43442351544631,13.985409722212204,5.039036843939465
142,IMG_0833.jpg,106.32881105319368,6.666657268335522,9,105.48558694669518,16.399670737676495,5.604388138953594
143,IMG_0598.jpg,59.39986398205957,6.244243525581459,7,57.922669700939835,12.588220690297424,2.7344117528486107
144,IMG_0911.jpg,121.83587556755394,8.979222967612225,10,121.64166579391623,18.896315345897445,8.185623779127544
145,IMG_0739.jpg,105.77901074658644,10.071712134998755,8,106.64922737405088,11.853384771245087,4.187492036573846
146,IMG_0602.jpg,117.05888234822265,11.079711814657898,9,116.48325215232019,16.1545926149479,6.515729329029578
147,IMG_0706.jpg,103.22143358798796,7.3637351804286135,9,105.98329385610442,7.252206208062267,4.780394091836538
148,IMG_0935.jpg,109.39890105041226,7.134652791515308,7,108.75989872276114,28.055469247495438,10.00578452308781
149,IMG_0617.jpg,85.16995801173468,5.211689511812586,7,84.74763335290446,13.423725186310529,5.044440896768374
150,IMG_0708.jpg,94.26585517551273,6.324617856321863,9,97.06457074092148,10.773724556039511,3.9497622838280315
151,IMG_0646.jpg,81.9577038301087,8.490885476887074,8,81.65272540873339,14.127653793861093,4.468551487617739
152,IMG_0636.jpg,63.75173166736112,5.149560781737232,8,63.888680619611705,7.9323543795750515,4.402737052205536
153,IMG_0621.jpg,98.46996677889094,10.22350078005518,9,98.19491960201402,11.827213682090477,5.144600347475898
154,IMG_0723.jpg,89.19288044481166,6.865643166345914,11,88.92542246137401,14.615209251777102,4.06171623045748
155,IMG_0690.jpg,69.52669782889208,6.1274452928820295,10,69.74374173262136,12.022094552043576,3.021793911292849
156,IMG_0841.jpg,118.36134156579783,9.773986560161353,10,125.60532105239976,21.487333645698232,6.9009999134631865
157,IMG_0753.jpg,101.55020540014452,20.966307110808966,6,103.14188099813072,8.771910344363047,7.10044233347672
158,IMG_0657.jpg,76.20857004113905,7.069182578740346,10,76.48087118109888,27.81528996800592,3.1079314858214007
159,IMG_0743.jpg,101.03123829467518,5.485398079660689,9,108.53557889893054,15.739392090080594,4.577480409773493
160,IMG_0668.jpg,133.46787282885563,8.129834408666367,6,132.4785073015472,9.568698358853267,4.807217264675148
161,IMG_0596.jpg,55.87463466545256,5.005143111016095,9,55.71189974800071,10.009381934554744,2.7128484249799425
162,IMG_0682.jpg,120.42692889665346,9.893634615139925,11,124.6906871622337,25.669534985263446,6.295153033619204
163,IMG_0700.jpg,93.65881924770956,8.831100086584057,12,96.64562745522409,18.716966542379435,5.734832554534065
164,IMG_0698.jpg,80.23796998633543,7.069839744302389,10,79.92670230848357,8.921954652894701,3.7407333991290956
165,IMG_0741.jpg,99.4432626515258,10.954251030853602,8,99.79962940623449,11.6319322236299,4.768350563598893
166,IMG_0659.jpg,72.46122616146361,8.37784584501717,9,71.41205653803861,20.760058898098528,3.369735361970881
167,IMG_0725.jpg,93.18144209890175,2.373238304964441,8,93.89934194510941,25.610710287731703,3.030301621686471
168,IMG_0663.jpg,93.95526200764412,9.689842097911562,9,92.96799964216925,10.291442323498773,6.5617480100296
169,IMG_0929.jpg,96.19778544693533,12.682716812505731,12,96.37060761537907,17.906463281016773,5.362460565972756
170,IMG_0727.jpg,115.16212940805593,5.782433787638997,16,114.38663759069217,22.31840010626651,5.458442250717101
171,IMG_0894.jpg,108.8169622017571,9.599957539110484,9,110.50963121203968,5.742809106290415,7.405824835365006
172,IMG_0917.jpg,112.32506407143887,9.42767422520857,9,111.8867372757997,24.237635959210042,5.982930429440999
173,IMG_0633.jpg,113.41284638434925,7.505024022554524,14,118.54573892643998,8.235,5.4614059941275
174,IMG_0692.jpg,95.68264705749291,11.954826557676528,11,95.63796756892386,13.917492561578596,5.587856164220919
175,IMG_0715.jpg,69.9745623856405,9.004629863394237,9,70.28538342650437,17.76338563703423,3.273713029001903
176,IMG_0925.jpg,114.82005255305604,11.292843176392108,10,118.36931646496033,8.921443520043393,6.735443028934806
177,IMG_0610.jpg,101.97275633730663,11.821153851164688,12,101.14272553871876,39.73089404201331,5.477491732413287
178,IMG_0615.jpg,58.29138323213836,12.784190493047491,13,55.95505546457977,23.131094090253377,3.5590400147931316
179,IMG_0686.jpg,51.24302913277619,6.0608626892453445,7,50.03306926961652,16.683833522050666,3.6810274325835572
180,IMG_0648.jpg,93.43371772133723,9.426588410947204,9,95.34453646358632,15.855926038482469,7.070925761807533
181,IMG_0713.jpg,96.28672518916318,9.453204746950352,10,96.00143521885192,7.97166815861316,4.592647198059768
182,IMG_0702.jpg,92.54493528501843,6.198766447805002,12,91.43286514477934,18.70323363703525,5.1622820456535115
183,IMG_0719.jpg,87.60733366225008,5.9228837487626,11,88.8479306635543,15.33307536296716,3.244416272918885
184,IMG_0745.jpg,90.86184103106635,10.968110936770747,8,89.9409776788235,14.420523327265954,5.870713582129666
185,IMG_0623.jpg,75.5464264845476,7.996775267235565,6,76.48160691126793,14.506722767686549,3.7040581584467893
186,IMG_0661.jpg,84.57144615226578,3.441263052043342,11,83.77914194680206,13.327586691635613,4.200017144132155
187,IMG_0631.jpg,74.66539975810166,5.1746153130110555,8,79.8448121710013,10.744546793535216,3.722221356263787
188,IMG_0680.jpg,61.90896318581238,3.6667071108000875,5,64.05667624600382,11.36021009497215,8.23536367186437
189,IMG_0923.jpg,102.24299979904598,6.016763022390086,12,103.77749745265967,12.447355870376397,4.940590720324184
190,IMG_0674.jpg,87.23070968709716,11.440589384174217,6,86.71380698228892,15.44487957666861,6.952010009304137
191,IMG_0749.jpg,92.78907164511402,10.508252676627517,10,107.10773129584312,13.36480105874858,5.040921763064542
192,IMG_0729.jpg,110.03561126575919,25.30967371390808,5,116.99335569428727,23.935312982764074,9.740280998398203
193,IMG_0921.jpg,117.68316345027927,10.673608128207388,9,119.17311810719238,19.689463221435208,6.301584505016318
194,IMG_0915.jpg,106.70561906723802,11.563058474192507,6,112.63676407284161,14.06089698270163,11.006691023804834
195,IMG_0694.jpg,71.73843102098151,9.522713101625468,7,70.44226225693856,22.28385786384185,3.2670332367129853
196,IMG_0696.jpg,114.55188444992868,7.751523354410012,9,125.33871066374275,37.89181738443172,6.385940112711821
197,IMG_0678.jpg,96.37407318933657,9.63580021996706,10,99.72630211028516,15.563311082326427,4.477205290612912
198,IMG_0747.jpg,108.35660622682869,21.29919773659519,11,109.81778012917508,20.184085435333767,4.9798957237989745
199,IMG_0594.jpg,50.891553689385894,5.599618694447661,6,49.601102524694014,8.004603800940696,2.430085601118163
200,IMG_0639.jpg,70.65340444764504,5.329599731047418,12,70.01416757342001,9.18174620303108,3.5344102169868443
201,IMG_0650.jpg,74.40990047390918,8.935545874299637,10,75.89648091702466,10.50754783158364,5.856374983515037
202,IMG_1146.jpg,84.70978828447825,10.053761117158441,6,98.38311901168177,14.04964625326055,6.163325521058925
203,IMG_1118.jpg,171.65711641110443,17.111564957669053,6,178.56971510944393,4.764115868341818,12.34938137084442
204,IMG_0957.jpg,106.0949052504807,10.702574154730657,8,103.77852454328101,17.209379262562365,6.5865162007644855
205,IMG_1166.jpg,112.35140455841548,18.299336647653636,5,107.47866388172092,11.03525167164794,6.284692498161318
206,IMG_1042.jpg,103.71229968032456,11.460239537656058,6,122.91632758676978,19.518149613892387,5.315103746143721
207,IMG_1084.jpg,75.51088761262486,9.33738271083457,3,73.6580360142434,11.051162889201605,6.605765985228039
208,IMG_1184.jpg,66.10892195892218,10.73644326095419,6,62.15582373269464,16.876588436082127,8.110766808104025
209,IMG_1090.jpg,95.98749833132639,9.298740482915818,3,93.98582723980904,16.847414059430182,4.384817486680345
210,IMG_1113.jpg,100.54690361793347,15.837678264496677,3,96.22592833923885,22.271897618558352,10.589848316289855
211,IMG_1080.jpg,129.65993822016915,8.844786042304568,5,123.40704002738572,25.011498537373907,6.47323543382934
212,IMG_0941.jpg,114.33750888653546,48.643836939515914,6,109.41948403857228,45.05316378685921,12.197029069518825
213,IMG_0973.jpg,95.63722745873659,24.491992891304605,7,99.00915472058979,26.437429704835026,10.082427654328006
214,IMG_1158.jpg,76.75206748187006,11.344388896931362,7,70.52721952426407,11.92138454551499,9.344678166545176
215,IMG_1068.jpg,89.63666366080466,11.701764061494696,4,86.21424285415566,16.860604526669782,6.463578265742299
216,IMG_1140.jpg,93.256893070589,18.797593704915926,5,94.91272854930033,9.162626824481391,14.3668184305804
217,IMG_1164.jpg,92.9575989292855,25.17385764297864,3,87.86536231926937,21.57457748754819,7.130240239749554
218,IMG_0993.jpg,109.6980674371709,11.164651844029184,5,91.30716714206697,13.979666591912041,8.661642781711889
219,IMG_1128.jpg,78.97169855151635,14.760943052952243,4,74.36974573304244,24.52758264528631,5.53725281253001
220,IMG_1044.jpg,90.33338737004048,10.677808561686158,5,83.90973847852135,23.437158347383146,5.369051128899811
221,IMG_1176.jpg,79.34027530714009,15.873661242303125,1,80.07824262409459,21.733784403785968,0.0
222,IMG_1120.jpg,100.2471385117437,6.949671989306428,5,96.02918445935684,14.783696191366728,4.2069452789038015
223,IMG_1182.jpg,86.3432130877968,5.291403335324803,7,92.32460230218989,3.19904214975707,9.071586739101265
224,IMG_1114.jpg,99.95349414089407,13.507521139559008,5,92.77745624805277,20.024103592786386,8.159782356561019
225,IMG_0937.jpg,81.82954796027792,9.451501347317018,4,76.75828932881359,11.86743712058398,4.839083241323813
